timestamp,mid_price,best_bid,best_ask,bids,asks,curr_delta,max_delta,min_delta,bid_vpoc,ask_vpoc,trades,trades_vol
1727737654.75977,2601.815,2601.81,2601.82,500,500,"(0.5580188830967765, 1727737629.411333)","(0.7790094415483882, 1727737625.367631)","(0.01804560162798627, 1727737625.367631)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",10,0.11658574999999999
1727737685.315232,2604.215,2604.21,2604.22,500,500,"(0.7732687272222166, 1727737681.138033)","(0.7732687272222166, 1727737681.138033)","(-0.112842703381357, 1727737658.642566)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",13,5.73365987
1727737715.9092393,2605.475,2605.47,2605.48,500,500,"(1.0, 1727737702.251579)","(1.0, 1727737702.251579)","(0.12810866095268084, 1727737696.604233)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",3,0.04795835
1727737746.4893537,2607.045,2607.04,2607.05,500,500,"(1.0, 1727737742.416682)","(1.0, 1727737742.416682)","(0.0007909483137177112, 1727737736.525896)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",7,6.54539609
1727737777.071554,2606.865,2606.86,2606.87,500,500,"(-1.0, 1727737776.43642)","(-0.9634873041336726, 1727737756.249025)","(-1.0, 1727737776.43642)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",2,0.14926315
1727737807.578819,2607.505,2607.5,2607.51,500,500,"(-1.0, 1727737807.311794)","(-0.7321885734910164, 1727737807.311794)","(-1.0, 1727737807.311794)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",2,0.99582226
1727737838.1065066,2606.975,2606.97,2606.98,500,500,"(0.2660652034645736, 1727737831.966226)","(0.2660652034645736, 1727737831.966226)","(-0.36696739826771324, 1727737828.987394)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",2,0.08582182
1727737868.6059618,2606.9849999999997,2606.98,2606.99,500,500,0,0,0,"(2568.0, 1355.025)","(2720.0, 459.96500000000003)",0,0.0
1727737899.090174,2606.9849999999997,2606.98,2606.99,500,500,"(1.0, 1727737897.98789)","(1.0, 1727737897.98789)","(0.16689013333333336, 1727737889.651251)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",3,1.65
1727737929.7720163,2607.885,2607.88,2607.89,500,500,"(-0.8489829663122224, 1727737929.616429)","(-0.2781995818748298, 1727737915.991686)","(-0.8489829663122224, 1727737929.616429)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",9,0.95350873
1727737960.2978048,2607.885,2607.88,2607.89,500,500,"(1.0, 1727737947.591645)","(1.0, 1727737947.591645)","(1.0, 1727737947.591645)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",1,0.01305917
1727737990.8843215,2606.565,2606.56,2606.57,500,500,"(-1.0, 1727737961.052557)","(-1.0, 1727737961.052557)","(-1.0, 1727737961.052557)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",1,0.65
1727738021.3565664,2606.8050000000003,2606.8,2606.81,500,500,"(-1.0, 1727738010.807462)","(-0.026157878636363638, 1727737994.208851)","(-1.0, 1727738010.807462)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",6,22.0
1727738051.8260548,2606.8050000000003,2606.8,2606.81,500,500,"(-1.0, 1727738033.006932)","(-1.0, 1727738033.006932)","(-1.0, 1727738033.006932)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",1,2.0
1727738082.2694077,2607.225,2607.22,2607.23,500,500,"(-1.0, 1727738061.916839)","(-1.0, 1727738061.916839)","(-1.0, 1727738061.916839)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",1,0.65
1727738112.715062,2607.145,2607.14,2607.15,500,500,0,0,0,"(2568.0, 1355.025)","(2720.0, 459.96500000000003)",0,0.0
1727738143.24757,2605.215,2605.21,2605.22,500,500,"(-1.0, 1727738125.68945)","(-1.0, 1727738125.68945)","(-1.0, 1727738125.68945)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",1,20.0
1727738173.6937585,2604.375,2604.37,2604.38,500,500,"(-1.0, 1727738162.853193)","(-1.0, 1727738162.853193)","(-1.0, 1727738162.853193)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",1,0.65
1727738204.1248462,2603.835,2603.83,2603.84,500,500,0,0,0,"(2568.0, 1000.025)","(2720.0, 459.96500000000003)",0,0.0
1727738234.6889296,2606.895,2606.89,2606.9,500,500,"(-0.9440214245516837, 1727738216.479493)","(-0.9440214245516837, 1727738216.479493)","(-0.9720107122758418, 1727738213.690081)","(2568.0, 1355.025)","(2720.0, 459.96500000000003)",3,0.66871691
1727738265.211985,2606.755,2606.75,2606.76,500,500,"(1.0, 1727738242.407024)","(1.0, 1727738242.407024)","(0.29852326151129227, 1727738237.514046)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",7,0.51413233
1727738295.6942716,2606.755,2606.75,2606.76,500,500,0,0,0,"(2568.0, 1355.025)","(2720.0, 459.96500000000003)",0,0.0
1727738326.1560144,2607.0299999999997,2606.95,2607.11,500,500,"(-1.0, 1727738314.519304)","(-1.0, 1727738314.519304)","(-1.0, 1727738314.519304)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",1,0.65
1727738356.6109922,2608.415,2608.41,2608.42,500,500,0,0,0,"(2568.0, 1355.025)","(2720.0, 459.96500000000003)",0,0.0
1727738387.0638251,2606.755,2606.75,2606.76,500,500,0,0,0,"(2568.0, 1000.025)","(2720.0, 459.96500000000003)",0,0.0
1727738417.5356884,2606.725,2606.72,2606.73,500,500,0,0,0,"(2568.0, 1000.025)","(2720.0, 459.96500000000003)",0,0.0
1727738448.0511613,2606.7349999999997,2606.73,2606.74,500,500,0,0,0,"(2568.0, 1000.025)","(2606.8, 477.921)",0,0.0
1727738478.5747993,2606.7349999999997,2606.73,2606.74,500,500,"(-0.6491945363445281, 1727738477.12805)","(0.17540273182773602, 1727738456.663907)","(-0.6491945363445281, 1727738477.12805)","(2568.0, 1000.025)","(2606.8, 651.7280000000001)",5,1.3720879799999999
1727738509.0989013,2604.125,2604.12,2604.13,500,500,0,0,0,"(2568.0, 1000.025)","(2720.0, 459.96500000000003)",0,0.0
1727738539.608524,2602.8450000000003,2602.84,2602.85,500,500,"(-1.0, 1727738530.110102)","(-0.11489986035247743, 1727738511.834205)","(-1.0, 1727738530.110102)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",2,1.1314199999999999
1727738570.1896381,2601.925,2601.92,2601.93,500,500,"(-0.9933880544932799, 1727738566.755207)","(-0.9933880544932799, 1727738566.755207)","(-0.99669402724664, 1727738566.472512)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",2,0.65215601
1727738600.8799155,2599.505,2599.42,2599.59,500,500,"(-0.9813653775064743, 1727738580.497427)","(0.00931731124676287, 1727738579.879258)","(-0.9813653775064743, 1727738580.497427)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",4,2.01880988
1727738631.5111814,2598.6549999999997,2598.62,2598.69,500,500,"(0.18842829620301021, 1727738617.157304)","(0.29186390551046976, 1727738616.890995)","(-0.30235024259103543, 1727738605.200621)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",5,6.2841027799999996
1727738661.9996505,2598.9049999999997,2598.9,2598.91,500,500,0,0,0,"(2568.0, 1000.025)","(2720.0, 459.96500000000003)",0,0.0
1727738692.5127711,2599.635,2599.63,2599.64,500,500,0,0,0,"(2568.0, 1000.025)","(2720.0, 459.96500000000003)",0,0.0
1727738723.0631137,2602.0550000000003,2602.05,2602.06,500,500,"(1.0, 1727738702.932282)","(1.0, 1727738702.932282)","(0.3045689384615385, 1727738698.209007)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",3,0.6499999999999999
1727738753.4988725,2602.0550000000003,2602.05,2602.06,500,500,"(0.4224823045993278, 1727738753.324216)","(0.4224823045993278, 1727738753.324216)","(-0.2887588477003361, 1727738745.435826)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",4,1.62253037
1727738784.0640767,2602.0550000000003,2602.05,2602.06,500,500,"(-1.0, 1727738782.695574)","(-1.0, 1727738782.695574)","(-1.0, 1727738782.695574)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",1,0.00268646
1727738814.5614412,2602.0550000000003,2602.05,2602.06,500,500,"(-0.645183896186807, 1727738809.144397)","(-0.645183896186807, 1727738809.144397)","(-0.8225919480934035, 1727738808.49522)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",2,0.63269338
1727738845.093017,2602.585,2602.58,2602.59,500,500,"(-1.0, 1727738818.730349)","(-0.004121405261303222, 1727738816.334984)","(-1.0, 1727738818.730349)","(2568.0, 1000.025)","(2720.0, 459.96500000000003)",2,0.65269
1727738875.654251,2601.785,2601.78,2601.79,500,500,"(-1.0, 1727738871.50231)","(-1.0, 1727738871.50231)","(-1.0, 1727738871.50231)","(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",1,0.0065
1727738906.1585896,2599.425,2599.42,2599.43,500,500,"(0.8330365236457529, 1727738905.573618)","(0.8330365236457529, 1727738905.573618)","(-0.08348173817712358, 1727738893.144919)","(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",3,0.07786134
1727738936.7022326,2599.575,2599.57,2599.58,500,500,"(1.0, 1727738936.292449)","(1.0, 1727738936.292449)","(0.005115523243738523, 1727738918.937771)","(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",5,1.6004052000000002
1727738967.3487573,2599.575,2599.57,2599.58,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",0,0.0
1727738997.9060705,2600.495,2600.49,2600.5,500,500,"(-0.8300762802445203, 1727738987.52979)","(-0.5774512534752128, 1727738970.487408)","(-0.9150381401222603, 1727738971.537517)","(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",4,1.12563614
1727739028.367706,2600.325,2600.32,2600.33,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",0,0.0
1727739058.8918602,2600.325,2600.32,2600.33,500,500,"(-0.08641091505524924, 1727739056.768108)","(-0.08641091505524924, 1727739056.768108)","(-0.5432054575276246, 1727739039.610922)","(2568.0, 1000.0269999999999)","(2600.4, 518.0559999999999)",3,0.27322995
1727739089.3412611,2598.2799999999997,2598.09,2598.47,500,500,"(-0.09737498764325596, 1727739068.21356)","(-0.09737498764325596, 1727739068.21356)","(-0.548687493821628, 1727739066.412688)","(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",3,0.27050006
1727739119.9147449,2597.775,2597.77,2597.78,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2720.0, 459.96500000000003)",0,0.0
1727739150.6069834,2595.065,2595.06,2595.07,500,500,"(-1.0, 1727739136.876306)","(-1.0, 1727739136.876306)","(-1.0, 1727739136.876306)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",1,1.12
1727739181.1287458,2595.165,2595.16,2595.17,500,500,"(-1.0, 1727739151.744427)","(-1.0, 1727739151.744427)","(-1.0, 1727739151.744427)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",1,1.12
1727739211.6363497,2592.505,2592.5,2592.51,500,500,"(0.7806874015167343, 1727739210.547978)","(0.8142159857647057, 1727739204.67229)","(-0.036784606610089525, 1727739185.760758)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",26,5.59584916
1727739242.1265054,2590.005,2590.0,2590.01,500,500,"(-1.0, 1727739237.268148)","(-0.9999822588085017, 1727739235.863041)","(-1.0, 1727739237.268148)","(2568.0, 1003.0319999999999)","(2636.6000000000004, 380.052)",2,1.1273199999999999
1727739272.623862,2591.105,2591.1,2591.11,500,500,"(-0.9938201621402051, 1727739260.976762)","(-0.002091645279298539, 1727739256.973356)","(-0.9938201621402051, 1727739260.976762)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",4,1.1367223800000001
1727739303.261857,2589.855,2589.85,2589.86,500,500,"(0.6977156844350149, 1727739302.320138)","(0.6977156844350149, 1727739302.320138)","(0.2636080411862411, 1727739300.322881)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",12,0.44465529
1727739333.7510192,2589.895,2589.89,2589.9,500,500,"(-1.0, 1727739332.135849)","(-1.0, 1727739332.135849)","(-1.0, 1727739332.135849)","(2568.0, 1000.0269999999999)","(2590.0, 582.232)",1,1.1241
1727739364.232727,2589.895,2589.89,2589.9,500,500,"(1.0, 1727739362.102496)","(1.0, 1727739362.102496)","(0.3018447410112511, 1727739355.900399)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",2,0.931025
1727739394.7951362,2592.6499999999996,2592.49,2592.81,500,500,"(-0.18604206068524906, 1727739375.838362)","(-0.18604206068524906, 1727739375.838362)","(-0.5930210303426244, 1727739368.059184)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",5,1.8955482900000002
1727739425.2941077,2592.6549999999997,2592.61,2592.7,500,500,"(0.22709170160154069, 1727739424.819435)","(0.5774819155548826, 1727739404.506186)","(-0.0360639352458878, 1727739400.662802)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",6,0.41398699
1727739455.7925029,2592.715,2592.71,2592.72,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",0,0.0
1727739486.3394332,2590.245,2590.21,2590.28,500,500,"(-1.0, 1727739475.279857)","(-0.16012824660511496, 1727739475.279857)","(-1.0, 1727739475.279857)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",6,0.2169882
1727739516.849845,2590.005,2590.0,2590.01,500,500,"(-1.0, 1727739514.522082)","(-0.00927647460940725, 1727739495.538414)","(-1.0, 1727739514.522082)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",6,9.08427
1727739547.3933225,2588.4849999999997,2588.48,2588.49,500,500,"(0.18794995692886565, 1727739539.111523)","(0.5939749784644328, 1727739538.349248)","(0.18794995692886565, 1727739539.111523)","(2568.0, 1040.027)","(2636.6000000000004, 380.052)",2,0.12314512
1727739577.9263842,2587.425,2587.42,2587.43,500,500,"(0.7757297220594295, 1727739575.304346)","(0.7757297220594295, 1727739575.304346)","(-0.014869697524611059, 1727739574.577969)","(2568.0, 1003.018)","(2636.6000000000004, 380.052)",8,10.281143900000002
1727739608.5044813,2586.9750000000004,2586.94,2587.01,500,500,"(-1.0, 1727739602.82303)","(-0.0017801354683091384, 1727739583.773087)","(-1.0, 1727739602.82303)","(2568.0, 1000.3199999999999)","(2636.6000000000004, 380.052)",2,1.12351
1727739639.0034735,2586.865,2586.86,2586.87,500,500,0,0,0,"(2568.0, 1003.035)","(2587.0, 396.799)",0,0.0
1727739669.6267676,2586.335,2586.33,2586.34,500,500,"(-1.0, 1727739665.338428)","(-0.06205429391803707, 1727739641.443402)","(-1.0, 1727739665.338428)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",9,0.11492999999999999
1727739700.1020339,2584.815,2584.73,2584.9,500,500,"(-1.0, 1727739688.572823)","(-0.0021830854935800744, 1727739679.421309)","(-1.0, 1727739688.572823)","(2568.0, 1000.0269999999999)","(2636.6000000000004, 380.052)",4,2.03079541
1727739730.573229,2580.8050000000003,2580.8,2580.81,500,500,"(-1.0, 1727739730.464243)","(-0.1649425931750089, 1727739700.451525)","(-1.0, 1727739730.464243)","(2568.0, 1000.0269999999999)","(2619.6000000000004, 406.158)",15,0.6365244899999999
1727739761.1904163,2580.635,2580.63,2580.64,500,500,"(-0.6841430445459457, 1727739754.623576)","(0.1563222323024878, 1727739744.690714)","(-0.6841430445459457, 1727739754.623576)","(2568.0, 1003.021)","(2619.6000000000004, 406.158)",7,1.32971585
1727739791.694584,2578.135,2578.13,2578.14,500,500,"(-0.9999999999999997, 1727739782.835352)","(-0.0002071870683985882, 1727739781.59862)","(-0.9999999999999997, 1727739782.835352)","(2568.0, 1076.417)","(2578.2000000000003, 541.013)",18,77.32142804000001
1727739822.2225842,2579.625,2579.62,2579.63,500,500,"(-0.712089147934064, 1727739812.234892)","(0.021903193052253203, 1727739803.871878)","(-0.8341413809147787, 1727739806.3332)","(2568.0, 1076.417)","(2624.8, 380.067)",15,1.1681634700000003
1727739852.6687622,2587.625,2587.62,2587.63,500,500,"(0.3838132314472841, 1727739835.518947)","(0.3838132314472841, 1727739835.518947)","(-0.30697910997952754, 1727739833.433079)","(2568.0, 1003.009)","(2664.0, 376.074)",14,14.47613038
1727739883.3688498,2584.645,2584.64,2584.65,500,500,0,0,0,"(2568.0, 1002.964)","(2624.8, 380.067)",0,0.0
1727739913.953226,2587.565,2587.56,2587.57,500,500,"(0.9639171977010192, 1727739907.42754)","(0.9639171977010192, 1727739907.42754)","(-0.018041401149490422, 1727739896.317473)","(2568.0, 1000.025)","(2664.0, 376.074)",11,1.26088045
1727739944.4112408,2586.5550000000003,2586.55,2586.56,500,500,"(1.0, 1727739941.782521)","(1.0, 1727739941.782521)","(0.060572559697896156, 1727739919.193891)","(2568.0, 1000.025)","(2664.0, 376.074)",11,3.0324460600000003
1727739975.1395197,2590.215,2590.16,2590.27,500,500,"(1.0, 1727739968.219188)","(1.0, 1727739968.219188)","(1.0, 1727739968.219188)","(2568.0, 1002.981)","(2664.0, 376.074)",1,0.00301125
1727740005.5846117,2591.425,2591.42,2591.43,500,500,"(1.0, 1727740002.949469)","(1.0, 1727740002.949469)","(0.002813082602645732, 1727739982.31729)","(2568.0, 1000.025)","(2664.0, 376.074)",4,1.65673059
1727740037.2232049,2593.6949999999997,2593.58,2593.81,500,500,"(0.8607760875334207, 1727740033.915092)","(0.9303880437667102, 1727740016.430145)","(0.035836256789653805, 1727740012.612262)","(2568.0, 1000.025)","(2664.0, 376.074)",16,0.1303822
1727740067.7079017,2593.1850000000004,2593.03,2593.34,500,500,0,0,0,"(2568.0, 1002.9939999999999)","(2664.0, 376.074)",0,0.0
1727740098.2723005,2593.8599999999997,2593.79,2593.93,500,500,"(1.0, 1727740080.318663)","(1.0, 1727740080.318663)","(0.004045092830134204, 1727740080.318663)","(2568.0, 1000.025)","(2664.0, 376.074)",5,1.1515409399999998
1727740128.848773,2594.3050000000003,2594.3,2594.31,500,500,0,0,0,"(2568.0, 1000.025)","(2594.4, 456.347)",0,0.0
1727740159.405652,2593.005,2593.0,2593.01,500,500,"(-0.9339249444507298, 1727740149.132577)","(-0.5399570976066901, 1727740130.354617)","(-0.9669624722253649, 1727740130.354618)","(2568.0, 1213.75)","(2664.0, 376.074)",14,2.0559225999999997
1727740189.9904506,2593.105,2593.1,2593.11,500,500,"(-0.9682222816924991, 1727740171.805202)","(0.01588885915375041, 1727740168.716177)","(-0.9682222816924991, 1727740171.805202)","(2568.0, 1000.025)","(2664.0, 376.074)",4,1.12803316
1727740220.6681833,2595.4049999999997,2595.4,2595.41,500,500,"(1.0, 1727740207.742752)","(1.0, 1727740207.742752)","(0.10552950537976967, 1727740191.773783)","(2568.0, 1213.955)","(2664.0, 376.074)",11,0.8433660300000001
1727740251.096082,2595.085,2595.08,2595.09,500,500,"(-1.0, 1727740223.263837)","(-1.0, 1727740223.263837)","(-1.0, 1727740223.263837)","(2568.0, 1000.025)","(2664.0, 376.074)",1,0.079
1727740281.5340195,2594.375,2594.37,2594.38,500,500,0,0,0,"(2568.0, 1000.025)","(2594.4, 549.78)",0,0.0
1727740312.038141,2594.375,2594.37,2594.38,500,500,0,0,0,"(2568.0, 1211.902)","(2664.0, 376.074)",0,0.0
1727740342.5515666,2596.205,2596.2,2596.21,500,500,"(0.5719848111946457, 1727740333.340911)","(0.7859924055973229, 1727740325.603399)","(0.5719848111946457, 1727740333.340911)","(2568.0, 1000.025)","(2596.2000000000003, 399.707)",10,1.10181674
1727740373.160067,2595.365,2595.36,2595.37,500,500,"(1.0, 1727740347.73434)","(1.0, 1727740347.73434)","(0.5408111111111111, 1727740347.73434)","(2568.0, 1000.025)","(2664.0, 376.074)",2,0.011699999999999999
1727740403.6653316,2595.835,2595.83,2595.84,500,500,0,0,0,"(2568.0, 1000.025)","(2639.0, 382.546)",0,0.0
1727740434.1858914,2595.835,2595.83,2595.84,500,500,"(-1.0, 1727740433.53074)","(-1.0, 1727740433.53074)","(-1.0, 1727740433.53074)","(2568.0, 1000.025)","(2639.0, 382.546)",1,0.65
1727740464.7427104,2596.245,2596.24,2596.25,500,500,"(1.0, 1727740455.327988)","(1.0, 1727740455.327988)","(0.06449036332335761, 1727740438.034594)","(2568.0, 1000.025)","(2639.0, 382.546)",3,0.00588429
1727740495.2487237,2597.5150000000003,2597.51,2597.52,500,500,"(-0.48254925019427697, 1727740477.547158)","(-0.09998880373093351, 1727740469.301252)","(-0.48254925019427697, 1727740477.547158)","(2568.0, 1000.025)","(2639.0, 382.546)",7,0.07841898
1727740525.7246423,2597.5150000000003,2597.51,2597.52,500,500,"(1.0, 1727740503.709668)","(1.0, 1727740503.709668)","(0.25467926487017684, 1727740503.709668)","(2568.0, 1000.025)","(2639.0, 382.546)",2,0.02491043
1727740556.5658321,2598.635,2598.63,2598.64,500,500,"(1.0, 1727740547.334457)","(1.0, 1727740547.334457)","(0.026980087976741188, 1727740545.960378)","(2568.0, 1000.025)","(2664.0, 376.074)",5,0.6895140599999999
1727740587.0198526,2600.835,2600.83,2600.84,500,500,"(1.0, 1727740582.822103)","(1.0, 1727740582.822103)","(0.014119523819924306, 1727740578.13362)","(2568.0, 1000.025)","(2664.0, 376.074)",11,0.17627365
1727740617.5101998,2601.925,2601.92,2601.93,500,500,"(1.0, 1727740598.194753)","(1.0, 1727740598.194753)","(0.0062183836741269176, 1727740598.075355)","(2568.0, 1000.025)","(2664.0, 376.074)",5,0.8094611500000001
1727740647.9495695,2601.925,2601.92,2601.93,500,500,0,0,0,"(2568.0, 1000.025)","(2664.0, 376.074)",0,0.0
1727740678.4933102,2601.925,2601.92,2601.93,500,500,"(1.0, 1727740660.328935)","(1.0, 1727740660.328935)","(0.023407373843798044, 1727740649.53279)","(2568.0, 1000.025)","(2664.0, 376.074)",4,0.10584655999999999
1727740709.0048285,2602.6949999999997,2602.69,2602.7,500,500,"(-1.0, 1727740685.888704)","(-0.011147907692307692, 1727740685.888704)","(-1.0, 1727740685.888704)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",3,0.65
1727740739.4670706,2602.965,2602.96,2602.97,500,500,"(0.8188450486912127, 1727740729.397864)","(0.8188450486912127, 1727740729.397864)","(0.0015916885419950714, 1727740709.11647)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",8,4.41610894
1727740769.9059403,2602.565,2602.48,2602.65,500,500,"(1.0, 1727740742.915324)","(1.0, 1727740742.915324)","(0.008362638411259187, 1727740742.915324)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",2,0.32339674
1727740800.3475657,2602.415,2602.41,2602.42,500,500,"(1.0, 1727740800.277229)","(1.0, 1727740800.277229)","(0.28571417789977105, 1727740800.267317)","(2568.0, 1000.0269999999999)","(2602.4, 415.882)",2,0.013250270000000001
1727740830.8546612,2602.415,2602.41,2602.42,500,500,"(0.7305800768655583, 1727740813.581798)","(0.8652900384327791, 1727740810.812968)","(0.0392729515727065, 1727740800.267317)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",5,0.09639688
1727740861.3163826,2604.165,2604.16,2604.17,500,500,"(0.9608138885956049, 1727740857.76641)","(0.9608138885956049, 1727740857.76641)","(-0.01959305570219762, 1727740844.000629)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",2,0.66299
1727740891.7889037,2606.0150000000003,2606.01,2606.02,500,500,"(-0.8552948453866859, 1727740883.618673)","(0.05561389515860985, 1727740879.611499)","(-0.8552948453866859, 1727740883.618673)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",9,0.8770104999999999
1727740922.2877712,2602.425,2602.42,2602.43,500,500,"(-0.9974886147566792, 1727740922.219688)","(-0.00016010441357190946, 1727740911.851188)","(-0.9974886147566792, 1727740922.219688)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",12,18.34609012
1727740952.7397459,2601.665,2601.66,2601.67,500,500,"(-1.0, 1727740926.797565)","(-0.7650433139673486, 1727740922.219688)","(-1.0, 1727740926.797565)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",2,0.21917294999999998
1727740983.1457512,2601.665,2601.66,2601.67,500,500,"(-1.0, 1727740978.39238)","(-1.0, 1727740978.39238)","(-1.0, 1727740978.39238)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",1,0.21917
1727741013.6451647,2599.295,2599.29,2599.3,500,500,"(0.6945476043077365, 1727741013.611625)","(0.7659419555896112, 1727741011.286824)","(-0.08133184656425699, 1727740997.498954)","(2568.0, 1000.0269999999999)","(2639.0, 382.546)",4,0.12943503
1727741044.125948,2600.105,2600.1,2600.11,500,500,"(-0.9921208075395863, 1727741039.14974)","(-0.06645067632265356, 1727741029.797983)","(-0.9921208075395863, 1727741039.14974)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",5,8.68421229
1727741074.654737,2601.8050000000003,2601.8,2601.81,500,500,"(-0.9981785506503388, 1727741067.803103)","(-0.004957172411445037, 1727741045.70091)","(-0.9981785506503388, 1727741067.803103)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",13,36.90577507
1727741105.3072355,2602.125,2602.12,2602.13,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2664.0, 376.074)",0,0.0
1727741135.843204,2602.125,2602.12,2602.13,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2664.0, 376.074)",0,0.0
1727741166.3059509,2602.125,2602.12,2602.13,500,500,"(1.0, 1727741165.597444)","(1.0, 1727741165.597444)","(0.0064179631878169465, 1727741163.309276)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",15,3.3427536700000005
1727741196.9254029,2604.575,2604.57,2604.58,500,500,0,0,0,"(2568.0, 1000.0269999999999)","(2604.6000000000004, 478.67300000000006)",0,0.0
1727741227.509883,2604.575,2604.57,2604.58,500,500,"(-1.0, 1727741213.688605)","(-1.0, 1727741213.688605)","(-1.0, 1727741213.688605)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",1,0.0052272
1727741258.029814,2606.0150000000003,2606.01,2606.02,500,500,"(-1.0, 1727741256.236273)","(-0.0021831487737092085, 1727741237.309578)","(-1.0, 1727741256.236273)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",4,0.71074863
1727741288.6298182,2606.0150000000003,2606.01,2606.02,500,500,"(0.9173564845806323, 1727741282.566962)","(0.9586782422903162, 1727741264.934104)","(0.17153288629448996, 1727741264.934104)","(2568.0, 1355.027)","(2664.0, 376.074)",6,0.52468073
1727741319.307415,2604.4049999999997,2604.4,2604.41,500,500,"(1.0, 1727741317.472344)","(1.0, 1727741317.472344)","(1.0, 1727741317.472344)","(2568.0, 1000.0269999999999)","(2632.0, 402.082)",1,0.005
1727741349.9106114,2602.085,2602.08,2602.09,500,500,"(1.0, 1727741337.408182)","(1.0, 1727741337.408182)","(0.14891536906671715, 1727741337.408182)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",2,0.041957589999999996
1727741380.5180662,2604.425,2604.42,2604.43,500,500,"(-1.0, 1727741372.287479)","(-1.0, 1727741372.287479)","(-1.0, 1727741372.287479)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",1,0.09133783
1727741410.987595,2605.8450000000003,2605.84,2605.85,500,500,"(-1.0, 1727741391.972152)","(-1.0, 1727741391.972152)","(-1.0, 1727741391.972152)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",1,0.65
1727741441.5327437,2604.935,2604.93,2604.94,500,500,"(0.7624335430544711, 1727741430.294331)","(0.7624335430544711, 1727741430.294331)","(-0.11878322847276448, 1727741425.865821)","(2568.0, 1000.0269999999999)","(2664.0, 376.074)",4,1.62497688
